"municipio","provincia","ccaa","var_pob_2014_2023","num_infra_nuevas"
"Lapoblación","Navarra","Comunidad Foral de Navarra","-14.893617021276599","1"
"Vega de San Mateo","Las Palmas","Canarias","1.091192517537020","1"
"Vallirana","Barcelona","Cataluña-Catalunya","8.287708732548587","1"
"Portomarín","Lugo","Galicia","-17.179802955665000","1"
"Rialp","Lleida","Cataluña-Catalunya","0.299850074962519","1"
"Mediona","Barcelona","Cataluña-Catalunya","13.717005625270399","1"
"Malaguilla","Guadalajara","Castilla-La Mancha","36.879432624113491","1"
"Alba de Cerrato","Palencia","Castilla y León","-5.747126436781610","1"
"Aras","Navarra","Comunidad Foral de Navarra","-19.565217391304298","1"
"Santa Cecília de Voltregà","Barcelona","Cataluña-Catalunya","6.358381502890170","1"
"Oia","Pontevedra","Galicia","2.038132807363580","1"
"Casavieja","Ávila","Castilla y León","-8.203125000000000","1"
"Santa Clara de Avedillo","Zamora","Castilla y León","-9.625668449197860","1"
"Paracuellos de Jiloca","Zaragoza","Aragón","2.816901408450700","1"
"Cospeito","Lugo","Galicia","-12.980376124284499","1"
"Bunyola","Illes Balears","Illes Balears","9.366556589612731","1"
"Fiñana","Almería","Andalucía","-9.541117673784640","1"
"Castelnou","Teruel","Aragón","-22.857142857142897","1"
"Campo Lameiro","Pontevedra","Galicia","-12.181447502548400","1"
"Doneztebe/Santesteban","Navarra","Comunidad Foral de Navarra","13.017031630170299","1"
"Valle de Mena","Burgos","Castilla y León","6.224066390041490","1"
"Siurana","Girona","Cataluña-Catalunya","24.000000000000000","1"
"Imotz","Navarra","Comunidad Foral de Navarra","-2.995391705069120","1"
"Ribadeo","Lugo","Galicia","-1.818181818181820","1"
"Castromocho","Palencia","Castilla y León","-17.213114754098399","1"
"El Burgo Ranero","León","Castilla y León","-12.323491655969200","1"
"Villalba de los Alcores","Valladolid","Castilla y León","-5.596107055961069","1"
"La Puebla de Alfindén","Zaragoza","Aragón","9.379263301500682","1"
"Buenavista","Salamanca","Castilla y León","49.200000000000003","1"
"Ibargoiti","Navarra","Comunidad Foral de Navarra","13.709677419354799","1"
"Villanueva de los Infantes","Ciudad Real","Castilla-La Mancha","-13.150236449618001","1"
"Villaobispo de Otero","León","Castilla y León","-16.088328075709800","1"
"Tudanca","Cantabria","Cantabria","4.729729729729730","1"
"Salorino","Cáceres","Extremadura","-16.199376947040502","1"
"Vegaquemada","León","Castilla y León","-3.744493392070480","1"
"Alfarràs","Lleida","Cataluña-Catalunya","-7.326007326007330","1"
"Talaveruela de la Vera","Cáceres","Extremadura","-13.714285714285701","1"
"Sant Joan de Labritja","Illes Balears","Illes Balears","20.642201834862398","1"
"Ledesma","Salamanca","Castilla y León","-14.261838440111401","1"
"Torregrossa","Lleida","Cataluña-Catalunya","-2.192393736017900","1"
"Castellterçol","Barcelona","Cataluña-Catalunya","13.958333333333300","1"
"Martín de Yeltes","Salamanca","Castilla y León","-9.977324263038550","1"
"Juzbado","Salamanca","Castilla y León","14.545454545454501","1"
"Totanés","Toledo","Castilla-La Mancha","-11.616161616161600","1"
"Aracena","Huelva","Andalucía","6.120371548543071","1"
"O Pereiro de Aguiar","Ourense","Galicia","4.677165354330710","1"
"Villarrasa","Huelva","Andalucía","-0.046533271288972","1"
"Sant Esteve de la Sarga","Lleida","Cataluña-Catalunya","-2.272727272727270","1"
"Aberin","Navarra","Comunidad Foral de Navarra","-3.664921465968590","1"
"Almonaster la Real","Huelva","Andalucía","-3.757380568974770","1"
"Aguilón","Zaragoza","Aragón","3.076923076923080","1"
"Medina de Rioseco","Valladolid","Castilla y León","-8.622095393395840","1"
"Sant Quirze de Besora","Barcelona","Cataluña-Catalunya","-1.536312849162010","1"
"Pozuelo del Páramo","León","Castilla y León","-17.849898580121696","1"
"El Redal","La Rioja","La Rioja","2.068965517241380","1"
"Peñaranda de Bracamonte","Salamanca","Castilla y León","-8.887889688249400","1"
"Yémeda","Cuenca","Castilla-La Mancha","-29.629629629629601","1"
"Castrojeriz","Burgos","Castilla y León","-10.550996483001201","1"
"Andosilla","Navarra","Comunidad Foral de Navarra","3.706369197553080","1"
"Puerto Lápice","Ciudad Real","Castilla-La Mancha","-11.256281407035200","1"
"Vilanova de la Barca","Lleida","Cataluña-Catalunya","-2.678571428571430","1"
"Castromembibre","Valladolid","Castilla y León","-21.538461538461501","1"
"Ujué/Uxue","Navarra","Comunidad Foral de Navarra","-13.636363636363601","1"
"Ribes de Freser","Girona","Cataluña-Catalunya","-1.075847229693380","1"
"Lubrín","Almería","Andalucía","-11.512134411947700","1"
"Felanitx","Illes Balears","Illes Balears","7.524145509224450","1"
"Santa Llogaia d'Àlguema","Girona","Cataluña-Catalunya","12.023460410557201","1"
"Bonilla de la Sierra","Ávila","Castilla y León","45.161290322580598","1"
"Borjabad","Soria","Castilla y León","-21.052631578947405","1"
"Calella","Barcelona","Cataluña-Catalunya","8.494018681378710","1"
"Lazkao","Gipuzkoa","País Vasco-Euskadi","10.027447392497701","1"
"San Vicente de la Barquera","Cantabria","Cantabria","-6.397774687065371","1"
"Pino del Oro","Zamora","Castilla y León","-6.806282722513090","1"
"Candamo","Asturias","Principado de Asturias","-8.349146110056930","1"
"La Solana","Ciudad Real","Castilla-La Mancha","-4.986909362922331","1"
"Almodóvar del Pinar","Cuenca","Castilla-La Mancha","-12.527472527472499","1"
"Cetina","Zaragoza","Aragón","-15.315315315315301","1"
"Fortuna","Murcia","Región de Murcia","14.206300185299602","1"
"Pescueza","Cáceres","Extremadura","-17.469879518072297","1"
"Villardondiego","Zamora","Castilla y León","33.980582524271803","1"
"Meira","Lugo","Galicia","1.270941652224150","1"
"Pobladura del Valle","Zamora","Castilla y León","-11.783439490445902","1"
"Nuévalos","Zaragoza","Aragón","-4.518072289156630","1"
"Espinosa de Villagonzalo","Palencia","Castilla y León","-21.226415094339604","1"
"Fayón","Zaragoza","Aragón","21.264367816092001","1"
"Monegrillo","Zaragoza","Aragón","-12.727272727272700","1"
"Vegas de Matute","Segovia","Castilla y León","14.236111111111100","1"
"Moraleja","Cáceres","Extremadura","-6.886312217194571","1"
"Castelldans","Lleida","Cataluña-Catalunya","-8.504098360655741","1"
"Sarreaus","Ourense","Galicia","-16.603198781416602","1"
"Sant Sadurní d'Anoia","Barcelona","Cataluña-Catalunya","2.819698173153300","1"
"Auñón","Guadalajara","Castilla-La Mancha","-17.514124293785297","1"
"L'Aldea","Tarragona","Cataluña-Catalunya","1.576782449725780","1"
"Arenas de San Pedro","Ávila","Castilla y León","-4.293751850755110","1"
"Ochánduri","La Rioja","La Rioja","-8.421052631578950","1"
"Orgaz","Toledo","Castilla-La Mancha","-4.657132379904660","1"
"Cornago","La Rioja","La Rioja","-16.939890710382500","1"
"Orbaizeta","Navarra","Comunidad Foral de Navarra","-8.173076923076920","1"
"Zarratón","La Rioja","La Rioja","-5.818181818181820","1"
"Derio","Bizkaia","País Vasco-Euskadi","19.040404040404002","1"
"Aguilar de Segarra","Barcelona","Cataluña-Catalunya","17.131474103585699","1"
"Herreruela de Oropesa","Toledo","Castilla-La Mancha","-16.578947368421101","1"
"Llanars","Girona","Cataluña-Catalunya","5.304518664047150","1"
"Cebrones del Río","León","Castilla y León","-18.233082706766901","1"
"Juià","Girona","Cataluña-Catalunya","-1.470588235294120","1"
"Val do Dubra","A Coruña","Galicia","-8.713592233009710","1"
"Galende","Zamora","Castilla y León","-16.302521008403399","1"
"Santa Cruz de Bezana","Cantabria","Cantabria","9.512000000000000","1"
"Pueblonuevo de Miramontes","Cáceres","Extremadura","0.000000000000000","1"
"Cabra del Camp","Tarragona","Cataluña-Catalunya","14.977578475336299","1"
"Soto de Cerrato","Palencia","Castilla y León","-10.256410256410300","1"
"Ulea","Murcia","Región de Murcia","-4.166666666666670","1"
"Les","Lleida","Cataluña-Catalunya","2.685950413223140","1"
"Valle de Trápaga-Trapagaran","Bizkaia","País Vasco-Euskadi","-1.797345205705330","1"
"Montesquiu","Barcelona","Cataluña-Catalunya","24.022346368715098","1"
"Villameriel","Palencia","Castilla y León","-14.615384615384601","1"
"Serradilla del Arroyo","Salamanca","Castilla y León","-16.216216216216196","1"
"Penagos","Cantabria","Cantabria","12.368552829243900","1"
"Baños de Río Tobía","La Rioja","La Rioja","-2.070645554202190","1"
"Erandio","Bizkaia","País Vasco-Euskadi","0.411336432067788","1"
"Alfajarín","Zaragoza","Aragón","8.400000000000000","1"
"Valderrey","León","Castilla y León","-8.405172413793100","1"
"Bargas","Toledo","Castilla-La Mancha","9.758048390321939","1"
"Riba-roja d'Ebre","Tarragona","Cataluña-Catalunya","-3.765690376569040","1"
"Soto del Barco","Asturias","Principado de Asturias","-4.835493519441680","1"
"Mansilla de las Mulas","León","Castilla y León","-11.027434104357202","1"
"Villar de Plasencia","Cáceres","Extremadura","-2.127659574468090","1"
"Campos del Río","Murcia","Región de Murcia","2.047619047619051","1"
"Ugao-Miraballes","Bizkaia","País Vasco-Euskadi","1.933904528763770","1"
"Coomonte","Zamora","Castilla y León","-9.793814432989690","1"
"Arabayona de Mógica","Salamanca","Castilla y León","-18.382352941176503","1"
"Las Peñas de Riglos","Huesca","Aragón","1.872659176029960","1"
"Uclés","Cuenca","Castilla-La Mancha","10.267857142857098","1"
"Alcalá de Guadaíra","Sevilla","Andalucía","2.880221493468091","1"
"Castil de Vela","Palencia","Castilla y León","-5.000000000000000","1"
"Ribadesella","Asturias","Principado de Asturias","-7.564145284905030","1"
"Gondomar","Pontevedra","Galicia","7.059995729841290","1"
"Brieva de Cameros","La Rioja","La Rioja","-23.214285714285701","1"
"Casas de Haro","Cuenca","Castilla-La Mancha","-1.509872241579560","1"
"Passanant i Belltall","Tarragona","Cataluña-Catalunya","16.883116883116898","1"
"El Rosario","Santa Cruz de Tenerife","Canarias","3.098851635985920","1"
"Las Omañas","León","Castilla y León","-14.900662251655600","1"
"Mejorada del Campo","Madrid","Comunidad de Madrid","6.637965118833191","1"
"Tías","Las Palmas","Canarias","9.029402787669142","1"
"Valle del Retortillo","Palencia","Castilla y León","-10.526315789473699","1"
"La Orbada","Salamanca","Castilla y León","-12.980769230769202","1"
"Becerreá","Lugo","Galicia","-9.993359893758299","1"
"Macael","Almería","Andalucía","-5.910124147578249","1"
"Bot","Tarragona","Cataluña-Catalunya","-11.269841269841299","1"
"Real Sitio de San Ildefonso","Segovia","Castilla y León","-5.142752562225479","1"
"Gata","Cáceres","Extremadura","-15.203955500618001","1"
"Jabugo","Huelva","Andalucía","-4.622030237580990","1"
"Sarroca de Lleida","Lleida","Cataluña-Catalunya","-3.970223325062030","1"
"Torrejón de Velasco","Madrid","Comunidad de Madrid","13.373063170441000","1"
"San Bartolomé","Las Palmas","Canarias","2.734228690673660","1"
"Benavides","León","Castilla y León","-11.215303825956498","1"
"Meruelo","Cantabria","Cantabria","16.631799163179899","1"
"Santa María del Arroyo","Ávila","Castilla y León","-9.821428571428571","1"
"Cistérniga","Valladolid","Castilla y León","5.129379436684220","1"
"Arroyomolinos","Madrid","Comunidad de Madrid","41.767163237960098","1"
"Villardiegua de la Ribera","Zamora","Castilla y León","-15.441176470588202","1"
"Íscar","Valladolid","Castilla y León","-5.271039233303389","1"
"Alsodux","Almería","Andalucía","11.450381679389301","1"
"Eulate","Navarra","Comunidad Foral de Navarra","-12.380952380952399","1"
"Noez","Toledo","Castilla-La Mancha","-0.737618545837724","1"
"Yunquera de Henares","Guadalajara","Castilla-La Mancha","16.706192358366298","1"
"Cernadilla","Zamora","Castilla y León","-23.129251700680300","1"
"Sallent","Barcelona","Cataluña-Catalunya","0.811209439528024","1"
"Torres de Albarracín","Teruel","Aragón","9.770114942528739","1"
"Trefacio","Zamora","Castilla y León","-8.556149732620321","1"
"Caldes d'Estrac","Barcelona","Cataluña-Catalunya","17.713659605551502","1"
"Torrejoncillo del Rey","Cuenca","Castilla-La Mancha","-25.652173913043502","1"
"Carcastillo","Navarra","Comunidad Foral de Navarra","-2.755591054313100","1"
"Fuentesaúco","Zamora","Castilla y León","-8.735632183908049","1"
"Funes","Navarra","Comunidad Foral de Navarra","2.210610932475880","1"
"Ceclavín","Cáceres","Extremadura","-9.044455799693409","1"
"Castellnou de Seana","Lleida","Cataluña-Catalunya","-4.594594594594600","1"
"Badarán","La Rioja","La Rioja","-10.630630630630598","1"
"Torrejón de Ardoz","Madrid","Comunidad de Madrid","8.538123236494901","1"
"Parada de Rubiales","Salamanca","Castilla y León","-13.541666666666700","1"
"San Cibrao das Viñas","Ourense","Galicia","14.139179404666098","1"
"L'Ampolla","Tarragona","Cataluña-Catalunya","3.564242598447830","1"
"Cervera del Llano","Cuenca","Castilla-La Mancha","-12.863070539419100","1"
"Bellcaire d'Empordà","Girona","Cataluña-Catalunya","12.307692307692301","1"
"Montmeló","Barcelona","Cataluña-Catalunya","-0.428748730678100","1"
"Moronta","Salamanca","Castilla y León","-13.953488372093000","1"
"Frechilla de Almazán","Soria","Castilla y León","-23.076923076923098","1"
"Sobrescobio","Asturias","Principado de Asturias","-2.296211251435130","1"
"Palau-saverdera","Girona","Cataluña-Catalunya","4.036186499652050","1"
"Etxebarri","Bizkaia","País Vasco-Euskadi","11.353914822391699","1"
"Ponteareas","Pontevedra","Galicia","0.168721609344581","1"
"Cazurra","Zamora","Castilla y León","-24.468085106383000","1"
"Artzentales","Bizkaia","País Vasco-Euskadi","0.554016620498615","1"
"Taboada","Lugo","Galicia","-14.317961947758800","1"
"Campelles","Girona","Cataluña-Catalunya","24.242424242424196","1"
"Abárzuza/Abartzuza","Navarra","Comunidad Foral de Navarra","-7.553956834532371","1"
"Fuentes de Año","Ávila","Castilla y León","-32.061068702290100","1"
"Urroz","Navarra","Comunidad Foral de Navarra","-1.117318435754190","1"
"Toreno","León","Castilla y León","-16.748060902039601","1"
"Requejo","Zamora","Castilla y León","-23.870967741935498","1"
"Casasimarro","Cuenca","Castilla-La Mancha","-0.566929133858268","1"
"Vilagarcía de Arousa","Pontevedra","Galicia","-0.060988544760288","1"
"Cenicero","La Rioja","La Rioja","0.632911392405063","1"
"La Fregeneda","Salamanca","Castilla y León","-19.270833333333300","1"
"Villaseco de los Gamitos","Salamanca","Castilla y León","-16.666666666666700","1"
"Agaete","Las Palmas","Canarias","-1.555869872701560","1"
"La Llacuna","Barcelona","Cataluña-Catalunya","5.077262693156730","1"
"O Páramo","Lugo","Galicia","-12.061994609164399","1"
"Fuente de Santa Cruz","Segovia","Castilla y León","-16.153846153846199","1"
"Cobos de Cerrato","Palencia","Castilla y León","-13.071895424836599","1"
"Villaviciosa de Odón","Madrid","Comunidad de Madrid","6.833636802794399","1"
"Castrelo de Miño","Ourense","Galicia","-17.469135802469101","1"
"Hontanares de Eresma","Segovia","Castilla y León","28.285256410256402","1"
"Verea","Ourense","Galicia","-8.970727101038721","1"
"Riotorto","Lugo","Galicia","-13.978494623655902","1"
"Lanzahíta","Ávila","Castilla y León","-11.615044247787599","1"
"Cambrils","Tarragona","Cataluña-Catalunya","9.594306477282961","1"
"Bakio","Bizkaia","País Vasco-Euskadi","7.495219885277249","1"
"Castellanos de Castro","Burgos","Castilla y León","0.000000000000000","1"
"Olmos de Ojeda","Palencia","Castilla y León","-16.355140186915897","1"
"Santa Engracia del Jubera","La Rioja","La Rioja","24.528301886792502","1"
"Torresmenudas","Salamanca","Castilla y León","-7.960199004975129","1"
"Autilla del Pino","Palencia","Castilla y León","-12.863070539419100","1"
"Bera","Navarra","Comunidad Foral de Navarra","0.851063829787234","1"
"Los Molares","Sevilla","Andalucía","1.453819840364880","1"
"Torres del Río","Navarra","Comunidad Foral de Navarra","-13.333333333333300","1"
"Tornabous","Lleida","Cataluña-Catalunya","-5.927552140504941","1"
"Talayuelas","Cuenca","Castilla-La Mancha","-8.568443051201671","1"
"Humanes de Madrid","Madrid","Comunidad de Madrid","2.566481137909710","1"
"Santa Margarida de Montbui","Barcelona","Cataluña-Catalunya","8.453479929467900","1"
"Las Ventas de San Julián","Toledo","Castilla-La Mancha","-11.240310077519400","1"
"Calañas","Huelva","Andalucía","-33.909287257019393","1"
"Benuza","León","Castilla y León","-11.650485436893200","1"
"Quero","Toledo","Castilla-La Mancha","-11.615720524017499","1"
"Villamuelas","Toledo","Castilla-La Mancha","-11.416184971098300","1"
"Aldeamayor de San Martín","Valladolid","Castilla y León","23.389899815988500","1"
"Fines","Almería","Andalucía","1.452564684521110","1"
"Bárboles","Zaragoza","Aragón","-8.832807570977920","1"
"San Juan del Olmo","Ávila","Castilla y León","-31.623931623931600","1"
"Viniegra de Abajo","La Rioja","La Rioja","-16.091954022988499","1"
"Sentmenat","Barcelona","Cataluña-Catalunya","9.589358010410638","1"
"Santa María del Páramo","León","Castilla y León","-3.674374406081720","1"
"Pulpí","Almería","Andalucía","31.359495444989502","1"
"Zubieta","Navarra","Comunidad Foral de Navarra","-8.463949843260192","1"
"Palau-solità i Plegamans","Barcelona","Cataluña-Catalunya","4.676906046769060","1"
"Aldeanueva de Santa Cruz","Ávila","Castilla y León","-24.242424242424196","1"
"Les Masies de Roda","Barcelona","Cataluña-Catalunya","1.899592944369060","1"
"Collado Mediano","Madrid","Comunidad de Madrid","10.471976401179900","1"
"Barberà del Vallès","Barcelona","Cataluña-Catalunya","2.371735791090630","1"
"Monreal del Campo","Teruel","Aragón","-5.690440060698030","1"
"Aldealengua de Pedraza","Segovia","Castilla y León","-6.741573033707871","1"
"Torres de Segre","Lleida","Cataluña-Catalunya","-0.695349847892221","1"
"Villafranca","Navarra","Comunidad Foral de Navarra","5.034965034965040","1"
"Saldaña","Palencia","Castilla y León","-7.780247697681800","1"
"Miranda de Arga","Navarra","Comunidad Foral de Navarra","4.441913439635531","1"
"Soraluze-Placencia de las Armas","Gipuzkoa","País Vasco-Euskadi","-6.013530443497870","1"
"Sitges","Barcelona","Cataluña-Catalunya","13.428703276419000","1"
"Cubo de Benavente","Zamora","Castilla y León","-0.833333333333333","1"
"Abertura","Cáceres","Extremadura","-13.532110091743100","1"
"Casas de Juan Núñez","Albacete","Castilla-La Mancha","-1.676384839650150","1"
"Benafarces","Valladolid","Castilla y León","-19.767441860465098","1"
"Villaquejida","León","Castilla y León","-13.304721030042900","1"
"Fuencaliente de la Palma","Santa Cruz de Tenerife","Canarias","5.501432664756450","1"
"Capdepera","Illes Balears","Illes Balears","8.388230127360560","1"
"Valmojado","Toledo","Castilla-La Mancha","11.823839157491600","1"
"Valderrodrigo","Salamanca","Castilla y León","-13.636363636363601","1"
"Santa María del Campo","Burgos","Castilla y León","-17.637540453074401","1"
"Villamayor","Salamanca","Castilla y León","8.615473274744270","1"
"Figueres","Girona","Cataluña-Catalunya","5.358243112402080","1"
"Aduna","Gipuzkoa","País Vasco-Euskadi","7.430997876857750","1"
"San Esteban de Zapardiel","Ávila","Castilla y León","-2.500000000000000","1"
"El Hito","Cuenca","Castilla-La Mancha","-16.666666666666700","1"
"Dima","Bizkaia","País Vasco-Euskadi","5.649717514124291","1"
"Mañaria","Bizkaia","País Vasco-Euskadi","5.128205128205130","1"
"Santa Coloma","La Rioja","La Rioja","-12.500000000000000","1"
"Vilanova de Sau","Barcelona","Cataluña-Catalunya","-1.273885350318470","1"
"Valdeprados","Segovia","Castilla y León","-27.380952380952401","1"
"Alfaraz de Sayago","Zamora","Castilla y León","-21.656050955413999","1"
"Sant Joan Despí","Barcelona","Cataluña-Catalunya","4.811861374730911","1"
"Nuez de Ebro","Zaragoza","Aragón","8.185053380782922","1"
"Población de Arroyo","Palencia","Castilla y León","-29.687500000000000","1"
"Arahal","Sevilla","Andalucía","-0.479959152412561","1"
"Brazatortas","Ciudad Real","Castilla-La Mancha","-2.892960462873670","1"
"Vielha e Mijaran","Lleida","Cataluña-Catalunya","5.316039459261970","1"
"Ateca","Zaragoza","Aragón","-15.948489351163900","1"
"Fabara","Zaragoza","Aragón","-13.484971567831000","1"
"Santa María del Invierno","Burgos","Castilla y León","0.000000000000000","1"
"Pozalmuro","Soria","Castilla y León","-36.842105263157904","1"
"Las Veguillas","Salamanca","Castilla y León","-4.195804195804200","1"
"Ferrol","A Coruña","Galicia","-9.232976743525272","1"
"La Quar","Barcelona","Cataluña-Catalunya","-29.824561403508799","1"
"Valdorros","Burgos","Castilla y León","12.012987012987001","1"
"Quintanar del Rey","Cuenca","Castilla-La Mancha","-2.112219774523780","1"
"Sant Vicenç de Castellet","Barcelona","Cataluña-Catalunya","7.956251340338840","1"
"Borobia","Soria","Castilla y León","-14.444444444444400","1"
"El Robledo","Ciudad Real","Castilla-La Mancha","-15.119999999999999","1"
"Pantoja","Toledo","Castilla-La Mancha","3.709112149532710","1"
"Saucedilla","Cáceres","Extremadura","11.806375442739100","1"
"Castropodame","León","Castilla y León","-9.412435824301202","1"
"Torrecilla en Cameros","La Rioja","La Rioja","-9.958506224066392","1"
"Alcantud","Cuenca","Castilla-La Mancha","-27.397260273972602","1"
"Santillana del Mar","Cantabria","Cantabria","1.143674052894920","1"
"Cangas de Onís","Asturias","Principado de Asturias","-4.731955675351899","1"
"Mont-ral","Tarragona","Cataluña-Catalunya","10.909090909090901","1"
"Fuentelencina","Guadalajara","Castilla-La Mancha","5.537459283387620","1"
"Sant Pere de Torelló","Barcelona","Cataluña-Catalunya","5.418719211822660","1"
"Cabeza del Caballo","Salamanca","Castilla y León","-30.337078651685399","1"
"Archena","Murcia","Región de Murcia","8.292945611200860","1"
"Ponts","Lleida","Cataluña-Catalunya","0.333209922251018","1"
"Ezkio-Itsaso","Gipuzkoa","País Vasco-Euskadi","-0.821018062397373","1"
"Retascón","Zaragoza","Aragón","-5.333333333333330","1"
"Algodre","Zamora","Castilla y León","-14.457831325301202","1"
"Yelo","Soria","Castilla y León","-23.076923076923098","1"
"Villamuriel de Campos","Valladolid","Castilla y León","-5.172413793103449","1"
"Santa Eulalia de Gállego","Zaragoza","Aragón","-25.984251968503902","1"
"Vilaller","Lleida","Cataluña-Catalunya","-10.301953818827700","1"
"O Rosal","Pontevedra","Galicia","-0.371804802478699","1"
"Castañares de Rioja","La Rioja","La Rioja","-17.025862068965502","1"
"Encinas de Esgueva","Valladolid","Castilla y León","-22.545454545454504","1"
"Grado","Asturias","Principado de Asturias","-8.165409225479902","1"
"San Miguel del Pino","Valladolid","Castilla y León","11.708860759493700","1"
"Castrocalbón","León","Castilla y León","-11.904761904761902","1"
"Cirueña","La Rioja","La Rioja","47.761194029850699","1"
"Castro de Rei","Lugo","Galicia","-4.037504783773439","1"
"Barajas de Melo","Cuenca","Castilla-La Mancha","4.870466321243520","1"
"Montemayor de Pililla","Valladolid","Castilla y León","-8.915145005370571","1"
"Valverde del Fresno","Cáceres","Extremadura","-13.723883654240101","1"
"Cariñena","Zaragoza","Aragón","-1.735608909459070","1"
"Muro","Illes Balears","Illes Balears","14.938307873090498","1"
"Ituren","Navarra","Comunidad Foral de Navarra","1.333333333333330","1"
"Ribera d'Urgellet","Lleida","Cataluña-Catalunya","-2.596053997923160","1"
"Abezames","Zamora","Castilla y León","-11.111111111111100","1"
"Sopela","Bizkaia","País Vasco-Euskadi","13.865707066840201","1"
"Velilla","Valladolid","Castilla y León","-1.754385964912280","1"
"Parada de Sil","Ourense","Galicia","-17.981072555204999","1"
"Segura","Gipuzkoa","País Vasco-Euskadi","-1.351351351351350","1"
"Ledaña","Cuenca","Castilla-La Mancha","-5.861868833430060","1"
"Ossa de Montiel","Albacete","Castilla-La Mancha","-12.687747035573098","1"
"A Veiga","Ourense","Galicia","-4.145077720207260","1"
"Pedrosillo de los Aires","Salamanca","Castilla y León","-17.480719794344498","1"
"Berango","Bizkaia","País Vasco-Euskadi","7.638989169675090","1"
"Cariño","A Coruña","Galicia","-11.129450601273300","1"
"Villoruela","Salamanca","Castilla y León","-13.278495887191498","1"
"Fuentidueña","Segovia","Castilla y León","-4.000000000000000","1"
"Corera","La Rioja","La Rioja","2.536231884057970","1"
"Chañe","Segovia","Castilla y León","-22.676991150442500","1"
"Esterri d'Àneu","Lleida","Cataluña-Catalunya","0.923787528868360","1"
"Rodeiro","Pontevedra","Galicia","-17.877906976744200","1"
"Jaraicejo","Cáceres","Extremadura","-16.384180790960400","1"
"Mejorada","Toledo","Castilla-La Mancha","4.090909090909090","1"
"Caso","Asturias","Principado de Asturias","-14.964788732394400","1"
"Ea","Bizkaia","País Vasco-Euskadi","-4.971098265895950","1"
"Vega de Valcarce","León","Castilla y León","-16.517857142857100","1"
"Huerta de Valdecarábanos","Toledo","Castilla-La Mancha","-3.137039075399010","1"
"Santacara","Navarra","Comunidad Foral de Navarra","-3.575418994413410","1"
"La Aldehuela","Ávila","Castilla y León","-16.384180790960400","1"
"Andratx","Illes Balears","Illes Balears","9.503979270775499","1"
"Buendía","Cuenca","Castilla-La Mancha","-4.566210045662101","1"
"Òdena","Barcelona","Cataluña-Catalunya","2.649006622516560","1"
"Sunbilla","Navarra","Comunidad Foral de Navarra","3.384615384615389","1"
"San Sebastián de la Gomera","Santa Cruz de Tenerife","Canarias","9.610059990770649","1"
"Villarmuerto","Salamanca","Castilla y León","-4.878048780487810","1"
"Pétrola","Albacete","Castilla-La Mancha","-10.080645161290301","1"
"La Selva del Camp","Tarragona","Cataluña-Catalunya","2.465166130760990","1"
"Alcaraz","Albacete","Castilla-La Mancha","-14.938030006523203","1"
"Villamayor de Gállego","Zaragoza","Aragón","1.631205673758860","1"
"Portezuelo","Cáceres","Extremadura","-12.550607287449399","1"
"Alía","Cáceres","Extremadura","-19.337606837606799","1"
"Brabos","Ávila","Castilla y León","-20.408163265306101","1"
"Hermandad de Campoo de Suso","Cantabria","Cantabria","-5.868405453467690","1"
"Yeles","Toledo","Castilla-La Mancha","20.884713251125497","1"
"Nava de Béjar","Salamanca","Castilla y León","-27.619047619047599","1"
"Requena de Campos","Palencia","Castilla y León","50.000000000000000","1"
"Mascaraque","Toledo","Castilla-La Mancha","-13.131313131313098","1"
"Güímar","Santa Cruz de Tenerife","Canarias","14.852541197802799","1"
"Caltojar","Soria","Castilla y León","-23.529411764705898","1"
"Valle Gran Rey","Santa Cruz de Tenerife","Canarias","12.867734991628799","1"
"Elduain","Gipuzkoa","País Vasco-Euskadi","-0.836820083682008","1"
"Oiz","Navarra","Comunidad Foral de Navarra","-5.000000000000000","1"
"Roales","Zamora","Castilla y León","21.980676328502401","1"
"Cabacés","Tarragona","Cataluña-Catalunya","-6.748466257668709","1"
"Tubilla del Lago","Burgos","Castilla y León","6.369426751592360","1"
"Doñinos de Salamanca","Salamanca","Castilla y León","19.727891156462597","1"
"Cardenete","Cuenca","Castilla-La Mancha","-14.748201438848900","1"
"Avión","Ourense","Galicia","-14.564052605942500","1"
"Urroz-Villa","Navarra","Comunidad Foral de Navarra","5.025125628140700","1"
"Piélagos","Cantabria","Cantabria","10.858785782740901","1"
"Castroverde de Cerrato","Valladolid","Castilla y León","-12.946428571428601","1"
"El Fresno","Ávila","Castilla y León","0.506756756756757","1"
"Binissalem","Illes Balears","Illes Balears","15.574596774193500","1"
"Mollerussa","Lleida","Cataluña-Catalunya","0.494553231303883","1"
"Riolobos","Cáceres","Extremadura","-9.160305343511448","1"
"Corral-Rubio","Albacete","Castilla-La Mancha","-17.260273972602700","1"
"Villalba de Guardo","Palencia","Castilla y León","1.507537688442210","1"
"Páramo de Boedo","Palencia","Castilla y León","38.157894736842103","1"
"Hondarribia","Gipuzkoa","País Vasco-Euskadi","-0.041434828933349","1"
"Miguelturra","Ciudad Real","Castilla-La Mancha","5.358455268256829","1"
"Tarrés","Lleida","Cataluña-Catalunya","11.428571428571399","1"
"Viana de Duero","Soria","Castilla y León","-13.793103448275902","1"
"Castrillo de Villavega","Palencia","Castilla y León","-12.121212121212098","1"
"Pinarejo","Cuenca","Castilla-La Mancha","-20.502092050209196","1"
